,Domain name,Company name,Twitter,Facebook,Domain_valid,Twitter_valid,Facebook_valid,response_time,error_type
258,lesgrandsdespagne.fr,les grands d'espagne,unknown,lesgrandsdespagne,TRUE,TRUE,TRUE,-1,404
259,breves-histoire.fr,brèves d'histoire,unknown,unknown,TRUE,TRUE,TRUE,0.513333,
260,fermedesarnaud.com,domaine ferme des arnaud,unknown,fermedesarnaud,TRUE,TRUE,TRUE,2.257655,
261,carnetsparisiens.com,carnets parisiens,unknown,carnets-parisiens-173622732690610,TRUE,TRUE,FALSE,2.075437,
262,le4emur.com,le 4e mur,unknown,le4emur,TRUE,TRUE,TRUE,0.537689,
263,sweet-ski.com,sweet ski,unknown,sweetskivaldisere,TRUE,TRUE,TRUE,0.80186,
264,casino-castera-verduzan.fr,casino de castera-verduzan,unknown,unknown,TRUE,TRUE,TRUE,0.350511,
265,francesushi.fr,france sushi,francesushifr,francesushimagazine,TRUE,TRUE,TRUE,-1,403
266,eataly.fr,eataly,unknown,eatalyparismarais,TRUE,TRUE,TRUE,0.227625,
267,rhone-sportif-rugby.fr,rhone sportif rugby,unknown,rhone-sportif-rugby-1402501223315318,TRUE,TRUE,FALSE,Non-functional ChunkedEncodingError,
268,thebabelcommunity.com,the babel community,thebabelco,thebabelcommunity,TRUE,TRUE,TRUE,2.080627,
269,buron-aubrac.fr,buron cap combattut,unknown,buronaubrac,TRUE,TRUE,TRUE,1.953721,
270,restaurant-lestagnol.com,casa estañol – tous les droits sont réservés,unknown,unknown,TRUE,TRUE,TRUE,0.194174,
271,lebonpicnic.com,lebonpicnic,unknown,lebonpicnic,TRUE,TRUE,TRUE,1.17258,
272,lespaganis.com,les paganis,unknown,lespaganis,TRUE,TRUE,TRUE,0.193741,
273,jeanchauvel.fr,la mezzanine,unknown,restaurant-jean-chauvel-2159293530955312,TRUE,TRUE,FALSE,-1,404
274,ovaille.com,l'ovaille – deladoey,unknown,unknown,TRUE,TRUE,TRUE,0.505122,
275,alexya.fr,"alexya, je suis blogeuse",unknown,unknown,TRUE,TRUE,TRUE,0.820605,
276,edouardbarra.fr,edouard barra,unknown,unknown,TRUE,TRUE,TRUE,1.556961,
277,mairie-chasselay.fr,,unknown,unknown,TRUE,TRUE,TRUE,1.263032,
278,goutezlotbiniere.com,goûtez lotbinière,unknown,goutezlotbiniere,TRUE,TRUE,TRUE,1.99065,
279,abri-jardin-bois.fr,abri jardin bois france,unknown,unknown,TRUE,TRUE,TRUE,0.292303,
280,hotel-jardin-maore.com,le jardin maore,unknown,unknown,TRUE,TRUE,TRUE,0.802684,
281,hotel-les2rives.com,hôtel les 2 rives,lesdeuxrives,unknown,TRUE,TRUE,TRUE,3.911413,
282,maison-du-jambon-au-pays-basque.com,venta arrosagaray sl,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
283,millepattesamusement.com,,unknown,unknown,TRUE,TRUE,TRUE,0.71578,
284,cours-de-cuisine-du-chef.fr,,unknown,unknown,TRUE,TRUE,TRUE,0.432757,
285,chateaudesbois.ch,château des bois,unknown,chateaudesbois,TRUE,TRUE,TRUE,2.855085,
286,patisserietomo.fr,pâtisserie tomo construit avec storefront & woocommerce,unknown,patisserietomo,TRUE,TRUE,TRUE,-1,403
287,cabinetbagot.fr,"bagot & associés, rennes",unknown,unknown,TRUE,TRUE,TRUE,0.198329,
288,stephanepasco.com,stéphane pasco,unknown,stephanepascopatisserie,TRUE,TRUE,TRUE,0.153313,
289,brasserieinox.com,– brasserie inox,unknown,brasserieinox,TRUE,TRUE,TRUE,0.672615,
290,bistrotcommehier.com,bistrot comme hier,bistrocommehier,bistrotcommehier,TRUE,TRUE,TRUE,-1,404
291,maurin-des-maures.com,maurin des maures,unknown,maurin.des.maures,TRUE,TRUE,TRUE,0.79979,
292,code-cuisine.com,code cuisine,unknown,codecuisine,TRUE,TRUE,TRUE,0.966463,
293,restaurant-sarrebourg.fr,sarl st-ulrich,unknown,unknown,TRUE,TRUE,TRUE,1.756087,
294,lespetitsplatsdubourbon.com,les petits plats du bourbon,unknown,lespetitsplatsdubourbon,TRUE,TRUE,TRUE,3.268875,
295,bieredebordeaux.com,brasserie burdigala,la_burdigala,unknown,TRUE,TRUE,TRUE,0.150109,
296,aubergedesenclos.com,auberge des enclos,unknown,auberge.desenclos.9,TRUE,TRUE,TRUE,0.915142,
297,chapillon.com,chapillon,unknown,chapillonsecretlifestyle-105335324890314,TRUE,TRUE,FALSE,1.105821,
298,buddha-station.com,buddha station,unknown,buddhastation,TRUE,TRUE,TRUE,-1,404
299,royalbercuitgolfclub.be,royal bercuit golf club,unknown,royalbercuitgolfclub,TRUE,TRUE,TRUE,1.461823,
300,monsregius.ca,monsregius bières artisanales,unknown,monsregius,TRUE,TRUE,TRUE,Non-functional (Connection Error),
301,klpatisserie.com,kl pâtisserie,unknown,klpatisserieparis,TRUE,TRUE,TRUE,-1,403
302,voyagesenlegumie.be,voyages en legumie,unknown,voyagesenlegumie,TRUE,TRUE,TRUE,2.093593,
303,desidcrea.com,desidcrea,unknown,desidcrea,TRUE,TRUE,TRUE,0.563106,
304,aeroclub-issoire.fr,aéro-club pierre herbaud,unknown,unknown,TRUE,TRUE,TRUE,1.832917,
305,maisonleger.be,maison léger,unknown,maison-leger,TRUE,TRUE,FALSE,4.465646,
306,prieure.ch,vins blanc et rouge neuchatel,unknown,unknown,TRUE,TRUE,TRUE,2.530393,
307,ladourbie.fr,dourbie,unknown,domainedeladourbie,TRUE,TRUE,TRUE,1.385301,
308,lamobyletteverte.com,la mobylette verte,unknown,unknown,TRUE,TRUE,TRUE,-1,403
309,tiffanyskye-dietetique.fr,salade asiatique végétarienne,unknown,tiffanyskyedietetique,TRUE,TRUE,TRUE,0.168696,
310,xaya.fr,le xaya,unknown,unknown,TRUE,TRUE,TRUE,0.159447,
311,lesdelicesorsatus.com,les delices orsatus,unknown,unknown,TRUE,TRUE,TRUE,2.402234,
312,latelierdescafes.com,l'atelier des cafés,latelierdescaf1,latelierdescafes,TRUE,TRUE,TRUE,0.400529,
313,doreau-tonneliers.com,doreau tonneliers,unknown,doreau.tonneliers,TRUE,TRUE,TRUE,2.664311,
314,parlez-vous-digital.fr,,unknown,unknown,TRUE,TRUE,TRUE,0.457724,
315,livingincognac.com,living in cognac land,unknown,livingincognac,TRUE,TRUE,TRUE,1.061869,
316,coraloomis.com,cora loomis,unknown,coraloomisnutritionniste,TRUE,TRUE,TRUE,1.897593,
317,vinsdumonde.blog,vins du monde,vins_dumonde,vinsdumonde.blog,TRUE,TRUE,TRUE,0.276379,
318,larocheleroy.com,la roche le roy,unknown,larocheleroy,TRUE,TRUE,TRUE,-1,503
319,coat-albret.com,coat albret,unknown,unknown,TRUE,TRUE,TRUE,0.595104,
320,japan-kudasai.com,japan kudasai,unknown,japankudasai,TRUE,TRUE,TRUE,0.155311,
321,hotel-pelvoux-menuires.com,hôtel pelvoux,unknown,unknown,TRUE,TRUE,TRUE,1.797096,
322,loloetmoi.com,lolo et moi,unknown,unknown,TRUE,TRUE,TRUE,0.716278,
323,leparatonnerre.fr,le paratonnerre,unknown,unknown,TRUE,TRUE,TRUE,2.710479,
324,livraisons-fruits-mer-langousta-paris.fr,langousta,unknown,unknown,TRUE,TRUE,TRUE,1.056538,
325,la-roque-bandol.com,moulin de la roque,laroquebandol,unknown,TRUE,TRUE,TRUE,2.880009,
326,le203.com,203 bxl,unknown,unknown,TRUE,TRUE,TRUE,1.896192,
327,boutiquepatatietpatata.com,boutique patati & patata,unknown,unknown,TRUE,TRUE,TRUE,0.652864,
328,voyagespaschers.be,voyagespaschers,unknown,voyagespaschersbe,TRUE,TRUE,TRUE,0.310228,
329,letapeduventoux.fr,l’étape du ventoux,unknown,letapeduventoux,TRUE,TRUE,TRUE,3.277694,
330,laseigneurie.net,la seigneurie,unknown,laseigneuriesaumur,TRUE,TRUE,TRUE,3.149765,
331,distilleriemariana.com,distillerie mariana,unknown,distilleriemariana,TRUE,TRUE,TRUE,0.753212,
332,manoirbelair.com,manoir bel air,unknown,manoir-bel-air-531515853683231,TRUE,TRUE,FALSE,-1,410
333,aupetitcharlot.fr,au petit charlot,aupetitcharlot,aupetitcharlot,TRUE,TRUE,TRUE,2.475689,
334,markina.ca,markina,comptoirmarkina,comptoirmarkina,TRUE,TRUE,TRUE,2.502753,
335,vignoblemarchais.fr,vignoble marchais,unknown,vignoblemarchais,TRUE,TRUE,TRUE,0.179331,
336,moodexperience.fr,experience,unknown,unknown,TRUE,TRUE,TRUE,2.583693,
337,lesparisdelaura.fr,les paris de laura,unknown,lesparisdelaura,TRUE,TRUE,TRUE,1.132459,
338,lafermedelorette.fr,,unknown,lafermedelorette,TRUE,TRUE,TRUE,2.463605,
339,dansleshautesherbes.com,dans les hautes herbes,unknown,dansleshautesherbes,TRUE,TRUE,TRUE,1.438631,
340,nicolasrebut.fr,nicolas rebut,unknown,unknown,TRUE,TRUE,TRUE,0.625661,
341,domaine-montverrier.com,domaine du mont verrier,unknown,unknown,TRUE,TRUE,TRUE,1.792625,
342,lakehouserestaurants.com,lakehouse restaurants,unknown,lakehouse.lakebluff,TRUE,TRUE,TRUE,-1,503
343,maisonbenjaminkuentz.com,maison benjamin kuentz,maisonkuentz,maisonbenjaminkuentz,TRUE,TRUE,TRUE,-1,403
344,troiscochonsgourmands.ca,trois cochons gourmands,unknown,charcuterietroiscochonsgourmands,TRUE,TRUE,TRUE,1.427628,
345,tencook.es,tencook,unknown,tencookcatering,TRUE,TRUE,TRUE,0.928425,
346,thesnippet.fr,the snippet,unknown,thesnippetfrance,TRUE,TRUE,TRUE,0.659397,
347,auberge-de-buffard.fr,auberge de buffard,unknown,aubergedebuffard,TRUE,TRUE,TRUE,1.505169,
348,antheor.fr,association anthéor hier et aujourd'hui,unknown,antheor.fr,TRUE,TRUE,TRUE,0.056591,
349,birreco.com,birre & co.,unknown,unknown,TRUE,TRUE,TRUE,0.955178,
350,cartedelareunion.fr,carte de la réunion,unknown,cartedelareunion,TRUE,TRUE,TRUE,0.307315,
351,mayajah.mc,maya jah,mayajahmonaco,mayajahmonaco,TRUE,TRUE,TRUE,0.476917,
352,laivo-nuoma.lt,"uab „jovila""",unknown,unknown,TRUE,TRUE,TRUE,-1,403
353,bleuetpersille.ca,bleu et persillé,unknown,bleuetpersille,TRUE,TRUE,TRUE,2.870984,
354,voyageeninde.org,voyage en inde,unknown,voyageeninde.namaskarindiatour,TRUE,TRUE,TRUE,1.084769,
355,camping-europacamp.be,europacamp,unknown,campingeuropacamp,TRUE,TRUE,TRUE,0.896249,
356,ecolabel.lu,ecolabel,unknown,unknown,TRUE,TRUE,TRUE,-1,403
357,foodingood.com,eric basset foodingood,unknown,foodingood,TRUE,TRUE,TRUE,0.095936,
358,ciegeneralebiscuiterie.fr,compagnie générale de biscuiterie,unknown,unknown,TRUE,TRUE,TRUE,3.104326,
359,chezsoi-chezmoi.be,chez soi chez moi,unknown,chez-soi-chez-moi-429487757255169,TRUE,TRUE,FALSE,0.807259,
360,pittsburghpierogifestival.com,pittsburgh pierogi festival,unknown,unknown,TRUE,TRUE,TRUE,1.037556,
361,carnetsdunebretonne.fr,carnets d'une bretonne,carnetsd1breton,carnets-dune-bretonne-413949968773813,TRUE,TRUE,FALSE,1.167275,
362,antonym-magazine.com,antonym magazine,unknown,antonym-magazine-1091487660890499,TRUE,TRUE,FALSE,3.378141,
363,laliscia.com,la liscia,unknown,campinglaliscia,TRUE,TRUE,TRUE,0.43895,
364,fromageriedomainefeodal.com,fromagerie domaine féodal,unknown,unknown,TRUE,TRUE,TRUE,0.279149,
365,latapani.com,latapani,unknown,lafinefleurdelatapani,TRUE,TRUE,TRUE,0.166666,
366,de-tournus.com,de tournus,unknown,unknown,TRUE,TRUE,TRUE,0.167238,
367,baroche.paris,baroche,unknown,brasserie.baroche,TRUE,TRUE,TRUE,0.939032,
368,astruc-traiteur.com,accueil ‹ thierry astruc,unknown,astructraiteur,TRUE,TRUE,TRUE,0.134207,
369,pizzadudomaine.fr,pizza du domaine,unknown,pizzadudomaine,TRUE,TRUE,TRUE,0.133834,
370,chez-paul.fr,chez paul,unknown,chez.paul.16000,TRUE,TRUE,TRUE,0.238117,
371,philomenn.fr,philomenn,unknown,unknown,TRUE,TRUE,TRUE,0.891767,
372,ornorme.fr,magazine or norme,or_norme,ornorme.stras,TRUE,TRUE,TRUE,0.166315,
373,bibal-boutique.fr,café,unknown,unknown,TRUE,TRUE,TRUE,0.115579,
374,domaine-tambour.com,domaine tambour,domaine_tambour,domainetambourbanyulssurmer,TRUE,TRUE,TRUE,0.319844,
375,lapetiteokara.fr,la petite okara,unknown,la.petite.okara,TRUE,TRUE,TRUE,0.17171,
376,alegriatapasbar.se,alegria tapas bar,unknown,alegriatapas,TRUE,TRUE,TRUE,2.561483,
377,vacqueyras-vins.fr,,unknown,unknown,TRUE,TRUE,TRUE,2.466765,
378,zerocarabistouille.be,zero carabistouille,unknown,zerocarabistouille,TRUE,TRUE,TRUE,4.275015,
379,lieu-dit.dk,lieu-dit,unknown,lieuditivinmport,TRUE,TRUE,TRUE,1.063028,
380,zabbaan.com,zabbaan,zabbaanholding,zabbaan,TRUE,TRUE,TRUE,2.53793,
381,levrettecafe.fr,levrette café,unknown,levrettecafelaval,TRUE,TRUE,TRUE,1.887626,
382,avanaa.ca,chocolat avanaa,unknown,avanaafabriquedechocolat,TRUE,TRUE,TRUE,0.277424,
383,parchotel.net,parchotel.net,unknown,parchotel.net,TRUE,TRUE,TRUE,0.374748,
384,lazaretsete.com,mentions légales,unknown,unknown,TRUE,TRUE,TRUE,1.937842,
385,restaurant-flaveur.com,restaurant flaveur,unknown,flaveurnice,TRUE,TRUE,TRUE,4.446887,
386,rectorie.com,domaine de la rectorie,unknown,rectorie,TRUE,TRUE,TRUE,2.117055,
387,lesaperosbio.fr,les apéros bio de pierre et nico,unknown,lesaperosbio,TRUE,TRUE,TRUE,0.345093,
388,peoplelikeus.dk,people like us,unknown,peoplelikeus.dk,TRUE,TRUE,TRUE,0.157259,
389,hcnv.fr,hcnv,unknown,unknown,TRUE,TRUE,TRUE,0.398198,
390,arachides-depot.ca,arachides dépôt,unknown,arachidesdepotofficiel,TRUE,TRUE,TRUE,0.607449,
391,lucileinwonderland.fr,lucile in wonderland,unknown,lucileinwonderland,TRUE,TRUE,TRUE,1.439606,
392,aupalaissucre.ca,érablière au palais sucré,unknown,unknown,TRUE,TRUE,TRUE,1.08903,
393,valkoinenpuu.fi,valkoinen puu,unknown,valkoinenpuu,TRUE,TRUE,TRUE,0.805464,
394,bowlingbresseloisirs.fr,bowling bresse loisirs,unknown,bowling-bresse-loisirs-454627121369241,TRUE,TRUE,FALSE,0.748756,
395,vinibee.com,vinibee,vinibee_vins,vinibee-479457778903909,TRUE,TRUE,FALSE,4.048656,
396,chateauderaousset.com,vitivalor solutions,unknown,unknown,TRUE,TRUE,TRUE,0.226642,
397,boutiques-et-magasins.fr,,unknown,unknown,TRUE,TRUE,TRUE,0.190885,
398,hotel-tivoli.eu,,unknown,unknown,TRUE,TRUE,TRUE,0.270714,
399,ibrik.fr,ibrik,unknown,ibrikdeli,TRUE,TRUE,TRUE,0.625661,
400,bach-strasbourg.com,bach-strasbourg.com,unknown,unknown,TRUE,TRUE,TRUE,2.024077,
401,journal-bacalan.fr,journal bacalan tous droits réservés,journalbacalan,journal.bacalan.officiel,TRUE,TRUE,TRUE,1.668762,
402,lecrinduvin.fr,les étapes de fabrication,unknown,ecrin.du.vin.bordeaux,TRUE,TRUE,TRUE,0.371573,
403,lacave-vevey-montreux.ch,– la cave vevey,unknown,unknown,TRUE,TRUE,TRUE,0.235655,
404,aumazetdegrandmeme.fr,au mazet de grandmeme,unknown,unknown,TRUE,TRUE,TRUE,-1,403
405,vinogvelsmag.dk,vin og velsmag,unknown,vin-og-velsmag-104546338160370,TRUE,TRUE,FALSE,0.095681,
406,galzin.fr,galzin gourmet,unknown,fondationgalzin,TRUE,TRUE,TRUE,2.337737,
407,le-salonais.fr,le salonais,unknown,lesalonais,TRUE,TRUE,TRUE,1.721297,
408,cavedebacchus.be,la cave de bacchus,cavedebacchus,cavedebacchus,TRUE,TRUE,TRUE,1.607253,
409,champagnemorel.com,champagne morel,champagnemorel,champagnemorel,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
410,lacachedugolf.com,la cache du golf,unknown,lacachedugolf,TRUE,TRUE,TRUE,1.515637,
411,materrassesanstabac.com,ma terrasse sans tabac,terrassenotabac,terrassesanstabac,TRUE,TRUE,TRUE,0.313075,
412,mexyco.be,mex y co,unknown,mexycofood,TRUE,TRUE,TRUE,0.336275,
413,lachapelle.lu,la chapelle – made with ❤ by téméraire marketing,unknown,latabledelachapelle,TRUE,TRUE,TRUE,2.375281,
414,sekou.org,sekou,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
415,groixhaliotis.com,groix haliotis,unknown,unknown,TRUE,TRUE,TRUE,1.514339,
416,gustiitaliani.com,gusti italiani,unknown,gustiitalianicannes,TRUE,TRUE,TRUE,2.937893,
417,hexagonrestaurant.com,hexagon restaurant,unknown,hexagonrestaurantoakville,TRUE,TRUE,TRUE,-1,406
418,sushi-sakura.ch,sushi sakura,unknown,unknown,TRUE,TRUE,TRUE,0.130042,
419,sushizen.shop,sushi zen,unknown,sushizen.ch,TRUE,TRUE,TRUE,0.188394,
420,benoitcastel.com,benoît castel,unknown,benoitcastelofficiel,TRUE,TRUE,TRUE,0.120252,
421,ricochets.net,jftrichard,unknown,unknown,TRUE,TRUE,TRUE,1.169837,
422,mendi.fr,hotel  spa mendi alde,unknown,hotelspamendialde,TRUE,TRUE,TRUE,0.330179,
423,restaurant-biarritz-leonie.com,,unknown,unknown,TRUE,TRUE,TRUE,0.264534,
424,chefextra.com,au chef extra,unknown,au-chef-extra-546664722081895,TRUE,TRUE,FALSE,-1,403
425,floating-nantes.com,floating,unknown,floating.nantes,TRUE,TRUE,TRUE,1.049525,
426,chateau-genestiere.com,,unknown,unknown,TRUE,TRUE,TRUE,1.000877,
427,ackermannartisan.swiss,ackermann,unknown,unknown,TRUE,TRUE,TRUE,1.008435,
428,artishowcabaret.com,artishow cabaret,cabaretartishow,unknown,TRUE,TRUE,TRUE,1.524307,
429,patriovin.dk,patriovin,unknown,patrio-vin-667102703431658,TRUE,TRUE,FALSE,-1,555
430,sweetflamingo.fr,sweet flamingo,unknown,sweetflamingolille,TRUE,TRUE,TRUE,1.355345,
431,domaine-parazols.com,aop minervois,unknown,unknown,TRUE,TRUE,TRUE,0.945816,
432,postkutsch.lu,postkutsch,unknown,restaurantpostkutsch,TRUE,TRUE,TRUE,0.774491,
433,villas-vacances-bretagne.com,villas vacances bretagne,unknown,unknown,TRUE,TRUE,TRUE,1.101192,
434,fabiencastaing.com,fabien castaing,unknown,vignoblesfabiencastaing,TRUE,TRUE,TRUE,0.338433,
435,visiterdubai.fr,visiter dubai,visiterdubai,visiterdubai,TRUE,TRUE,TRUE,0.1706,
436,bustoque.fr,bus toqué,unknown,bustoqueparis,TRUE,TRUE,TRUE,0.439971,
437,maisonmoianan.com,maison moiannan,unknown,maisonmoianan,TRUE,TRUE,TRUE,-1,403
438,hubert-prive.com,hubert privé,hubert_prive,hubert.prive,TRUE,TRUE,TRUE,-1,403
439,ericroymaraicher.fr,eric roy maraîcher,unknown,eric.roy.3990,TRUE,TRUE,TRUE,1.894177,
440,hautsdemontrouge.com,hauts de montrouge,unknown,unknown,TRUE,TRUE,TRUE,0.384789,
441,lebatia.fr,le batiâ,unknown,unknown,TRUE,TRUE,TRUE,1.366301,
442,breton-manoirdedurcet.fr,manoir de durcet,unknown,unknown,TRUE,TRUE,TRUE,2.002947,
443,union-girondine.com,union girondine,unknown,uniongirondine,TRUE,TRUE,TRUE,1.752208,
444,movementfrance.com,movement france,unknown,unknown,TRUE,TRUE,TRUE,0.993288,
445,lafinebulle.fr,la fine bulle,lafinebulle,lafinebulle,TRUE,TRUE,TRUE,-1,503
446,lanoisettedoc.com,exploitation conchylicole la noisette d'oc,unknown,unknown,TRUE,TRUE,TRUE,-1,403
447,huitres-de-mesquer-penbe.bzh,huîtres de mesquer,unknown,unknown,TRUE,TRUE,TRUE,-1,403
448,villagemagazine.fr,actualités & reportages,village_lemag,unknown,TRUE,TRUE,TRUE,2.170154,
449,laspirulinedejulie.com,la spiruline de julie,unknown,unknown,TRUE,TRUE,TRUE,1.132376,
450,rierecadene.com,domaine rière cadène,unknown,domaine.riere.cadene.vins.roussillon,TRUE,TRUE,TRUE,3.910125,
451,charcuterie-casamayou.fr,charcuterie casamayou,unknown,unknown,TRUE,TRUE,TRUE,1.290647,
452,domaine-collet.fr,domaine collet,unknown,domainecolletchablis,TRUE,TRUE,TRUE,2.505743,
453,cigarette-electronique-shop.ch,,unknown,unknown,TRUE,TRUE,TRUE,0.268198,
454,ouquoicomment.ch,oùquoicomment,ouquoicommentch,ouquoicommentch,TRUE,TRUE,TRUE,0.214799,
455,ouzbekistan-roads.fr,ouzbekistan,unknown,unknown,TRUE,TRUE,TRUE,2.445557,
456,dunesblanches.fr,dunes blanches,unknown,dunes.blanches,TRUE,TRUE,TRUE,0.41187,
457,lacremaillere-taninges.fr,la crémaillère,unknown,unknown,TRUE,TRUE,TRUE,0.969586,
458,leschaisduportdelalune.com,les chais du port de la lune,unknown,leschaisduportdelalune,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
459,valezan.fr,hôtel restaurant auberge le valezan,unknown,unknown,TRUE,TRUE,TRUE,-1,520
460,groupepicard.ca,acier picard,unknown,unknown,TRUE,TRUE,TRUE,-1,403
461,boires.ca,boires,unknown,boires.ca,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
462,ochre.fr,restaurant ochre,unknown,restaurantochre,TRUE,TRUE,TRUE,0.148694,
463,brasserielesbeauxarts.fr,brasserie les beaux-arts,unknown,unknown,TRUE,TRUE,TRUE,3.301661,
464,ks-media-management.ch,ks media management,unknown,unknown,TRUE,TRUE,TRUE,0.062703,
465,joran.bzh,joran,unknown,joran.cidrotheque,TRUE,TRUE,TRUE,0.863751,
466,thatslife-restaurant.fr,that's life,unknown,thatsliferestaurant,TRUE,TRUE,TRUE,0.5559,
467,smakufestivals.com,smaku festivals,unknown,smakufestivals,TRUE,TRUE,TRUE,1.791958,
468,traiteurlaterrine.fr,la terrine traiteur,unknown,unknown,TRUE,TRUE,TRUE,-1,403
469,en10saveurs.com,en 10 saveurs,unknown,unknown,TRUE,TRUE,TRUE,0.254467,
470,sporting-eat.fr,sporting eat,unknown,unknown,TRUE,TRUE,TRUE,0.299288,
471,ovenheaven.fr,oven heaven coffee,unknown,ovenheavencoffee,TRUE,TRUE,TRUE,3.053984,
472,champagnemarionbosser.fr,champagne marion bosser,unknown,champagnemarionbosser,TRUE,TRUE,TRUE,1.051082,
473,lemonasteredesaintmont.com,by le monastère de saint,unknown,lemonasteredesaintmont,TRUE,TRUE,TRUE,0.153557,
474,vegecantines.fr,,unknown,unknown,TRUE,TRUE,TRUE,0.929278,
475,chezbobbi.be,chez bobbi,unknown,chezbobbi,TRUE,TRUE,TRUE,0.196495,
476,mycasatequila.com,,unknown,unknown,TRUE,TRUE,TRUE,2.295786,
477,restaurantdesbergers.fr,restaurant des bergers,unknown,restaurantdesbergers,TRUE,TRUE,TRUE,1.00056,
478,yard-restaurant.com,,unknown,unknown,TRUE,TRUE,TRUE,1.266756,
479,latelierdeslys.fr,l'atelier des lys,unknown,latelierdeslysconfiserie,TRUE,TRUE,TRUE,1.084072,
480,liber-art.fr,liber art,unknown,liberartannecy,TRUE,TRUE,TRUE,0.424847,
481,labarbade.fr,la barbade,unknown,labarbade,TRUE,TRUE,TRUE,0.666511,
482,sinnae.fr,sinnae,unknown,maisonsinnae,TRUE,TRUE,TRUE,-1,403
483,far.bzh,far,unknown,unknown,TRUE,TRUE,TRUE,0.146274,
484,ethicdrinks.fr,ethicdrinks,unknown,unknown,TRUE,TRUE,TRUE,0.339117,
485,comptoirprimeur.fr,comptoirprimeur,unknown,comptoirprimeur,TRUE,TRUE,TRUE,0.990758,
486,villadesarts.fr,l'hôtel est actuellement fermé provisoirement,unknown,villadesartslisieux,TRUE,TRUE,TRUE,0.458685,
487,kassiafood.fr,kassia food,unknown,kassiafood.officiel,TRUE,TRUE,TRUE,0.134754,
488,montiboutey.com,mon ti'boutey,unknown,unknown,TRUE,TRUE,TRUE,0.40799,
489,marius-pornic.fr,marius,unknown,marius.lieuepicurien,TRUE,TRUE,TRUE,-1,403
490,lagare-paris.com,la gare paris,unknown,unknown,TRUE,TRUE,TRUE,0.529835,
491,mimipatisserie.com,mimi pâtisserie,unknown,mimipatisserie,TRUE,TRUE,TRUE,0.744175,
492,domainedecombet.com,domaine de combet,unknown,domainedecombet,TRUE,TRUE,TRUE,4.109442,
493,maisonaribert.com,maison aribert,unknown,maisonaribert,TRUE,TRUE,TRUE,1.185206,
494,mare-gustu.com,mare & gustu,unknown,mare.gustu,TRUE,TRUE,TRUE,1.452397,
495,bralirwa.co.rw,bralirwa,bralirwaplc,bralirwaplc,TRUE,TRUE,TRUE,-1,406
496,whiskytwelve.fr,sas twelve,unknown,twelvewhisky,TRUE,TRUE,TRUE,1.971875,
497,sportleysin.ch,centres sportifs de leysin,unknown,unknown,TRUE,TRUE,TRUE,0.209095,
498,caveguillod.ch,cave guillod,unknown,caveguillod,TRUE,TRUE,TRUE,2.612999,
499,atmosphere-restaurant.fr,,unknown,unknown,TRUE,TRUE,TRUE,2.281842,
500,chocolatsdumonde.ch,chocolats du monde,unknown,chocolatsdumonde.ch,TRUE,TRUE,TRUE,0.128401,
501,rezto.net,rezto,unknown,unknown,TRUE,TRUE,TRUE,1.383078,
502,crapuleclub.ch,crapule-club,unknown,crapuleclub,TRUE,TRUE,TRUE,0.986688,
